Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mexico,MEX,"Population, total",SP.POP.TOTL,115695468,117274156,118827158,120355137,121858251,123333379,124777326,126190782,127575529,128932753
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,3.8,0,3.7,0,2.2,0,1.7,0,0
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0,0,0,0,0,0,0,41.9,0,43.9
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,2.8,0,0,3.9,4.2,0,0,4.7,0
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.1975327,106.0110092,109.4250412,110.5088425,104.9098206,103.9693909,104.0978394,102.2558899,102.465538,0
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.91593457,18.74484474,18.8045337,18.34957805,19.01749403,19.79199352,19.98067889,18.84352702,18.56149472,0
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.5407562,110.4134521,109.4414825,108.0057526,106.6061096,106.2777328,105.7700119,105.0280685,104.6558228,0
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.024250031,1.023970008,1.020799994,1.022830009,1.029829979,1.036380053,1.03918004,1.046270013,1.051910043,0
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.19017792,90.66719818,93.3275528,97.34338379,100.8327408,102.4040604,104.3850327,105.103363,104.6472397,0
Mexico,MEX,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,88.88888889,87.77777778,87.77777778,85.55555556,92.22223333,98.8889,93.33336667,90,93.33333333,80
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380,1964375,1964375,1964375,0,0
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.01240267,9.773015605,10.29457862,10.62560505,12.78239352,13.53436035,13.03567268,13.06527261,13.14822085,0
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,6.75214757,19.05623992,19.05623992,0,0
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,0,0,8.4,8.4,8.4,8.4,8.4,8.4,8.4,0
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,11.20871875,17.81872213,10.15467792,11.50520049,12.70683511,19.29444738,14.65212319,11.87725157,12.38067882,15.53387835
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.774457245,1.730975308,1.689832343,1.650565264,1.610136046,1.570874888,1.527731482,1.487613001,1.450022972,1.414374776
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.6172,4.448,4.316,4.184,4.052,3.92,3.788,3.7028,3.6176,0
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.578974074,1.659504476,1.790864893,1.73834058,1.724327834,1.766532032,1.855594964,1.650673719,1.635805696,1.5823121
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,97.45454545,0,0,0,0,72.62181818,0,0,0
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.517120693,9.401394047,9.349914356,8.887632902,9.333572532,9.293428178,9.100887639,8.772823734,0,0
Netherlands,NLD,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,73,0,0,0,0,0,0,0
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7060.053768,6876.589753,6833.911435,6712.774758,0,0,0,0,0,0
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4636.701904,4646.255241,4600.182976,4325.523712,4233.043857,0,0,0,0,0
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.68346368,82.5377127,77.85662953
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.76,1.72,1.68,1.71,1.66,1.66,1.62,1.59,1.57,0
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3.32E+11,2.40E+11,3.29E+11,1.18E+11,3.23E+11,2.33E+11,2.14E+11,-3.45E+11,-1.69E+11,0
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3717.5,3700.2,3682.9,3665.6,3648.3,3657.6,3667,3676.3,3685.7,3695
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,9.04E+11,8.39E+11,8.77E+11,8.91E+11,7.65E+11,7.84E+11,8.32E+11,9.14E+11,9.10E+11,9.14E+11
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.798635993
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,54480,52940,52950,51980,49820,46900,47110,51250,53180,51060
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,47250,48080,49910,49110,50330,51520,55510,58560,59920,58300
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9.09E+11,8.87E+11,8.90E+11,8.77E+11,8.44E+11,7.99E+11,8.07E+11,8.83E+11,9.22E+11,8.91E+11
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7.89E+11,8.06E+11,8.39E+11,8.28E+11,8.53E+11,8.77E+11,9.51E+11,1.01E+12,1.04E+12,1.02E+12
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.03970115,18.72471155,18.51004523,17.91262136,22.47495681,20.48756453,20.59267408,20.95758714,22.09641414,21.74216812
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,25.23701609,25.51466221,24.74114286,24.62600197,24.10412588,24.03992027,23.03818505,22.5333026,23.06481147,0
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,96,95,94,93,93,94,0
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,66.96870498,69.76504137,69.66885352,69.47584728,75.15767933,69.32349997,72.6364432,74.13974653,72.73296394,67.44799055
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,9.1,9.1,8.9,8.8,8.9,8.8,8.8,8.9,0,0
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.06614808,20.0181939,19.33416406,18.41235333,18.18602103,17.6375087,17.70313732,17.80572542,17.56228053,17.77388935
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,2.291701276
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.01219512,0
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,139.5295389,148.0743131,143.827024,141.6393346,141.4604184,136.7408378,147.4749139,150.1973924,147.6908754,139.1037461
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.288365349,1.235408888,1.166151624,1.159687891,1.132711505,1.163626918,1.156803668,1.216674182,1.322929921,1.42324474
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,118.4674415,117.4201279,115.5757277,115.8027134,122.8506375,123.0177086,120.6250011,123.7312099,127.2845209,124.9790486
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.1,4.1,4,4,4,4,4,0
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,91.78790653,91.24724161,91.68568639,92.92960056,93.77183967,94.27468123,93.44233169,93.52156551,93.73543756,0
Netherlands,NLD,Net migration,SM.POP.NETM,0,62687,0,0,0,0,80000,0,0,0
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1788734673,1640149697,1618625741,1482635750,2298091259,2159875374,2226489767,2476207924,2257581131,2358923353
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,495.0496441,496.8849941,498.7958445,500.5938854,503.1162162,505.8008316,508.8,511.7797446,515.1432729,518.0023463
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.553470993
Netherlands,NLD,"Population, total",SP.POP.TOTL,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441139
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0,0
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0,0,0,0,12.7,13.2,13.3,13.2,13.6,0
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,37.52296808,37.98314154,38.79581445,38.8273572,37.80463415,38.88784576,39.10554281,39.18683389,39.27618673,0
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.4965897,105.8301086,0,0,102.6976013,103.2867584,104.2296219,105.2210312,106.0958176,0
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993319988,0.990760028,0,0,1.00880003,1.009699941,1.007990003,1.005849957,1.006760001,0
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,128.1791229,128.9924927,0,0,133.5458527,132.6916504,135.575119,134.2794342,134.3587341,0
Netherlands,NLD,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540,41540,41540,41540,41540,41540,41540,41540,0,0
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.22944251,19.40774864,19.69209479,20.63642861,21.16062422,21.90511014,23.08554134,23.0563304,24.02125317,0
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,17.89245815,21.2099165,21.2099165,0,0
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,8,5,4,3.5,3.5,3.5,3.5,3.5,3.5,0
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.317805475,1.1736074,0.968708647,0.922227878,0.9802962,1.043217191,1.077686106,1.036375039,1.076084067,0.944540735
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.0646,26.42,25.2758,24.1316,22.9874,21.8432,20.699,19.6196,18.5402,0
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.150725721,2.926030878,2.993600488,3.360605488,3.873104487,3.840217285,3.55363209,3.394254979,3.495566547,3.70019612
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,1.484230056,0,0,0,0,1.493738404,0,0,0
Russian Federation,RUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.7,99.7,99.7,99.7,0,0,0,0,0,0
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.62401683,11.63994391,11.31666091,11.17274176,10.80890931,10.60603144,10.77664459,11.12661837,0,0
Russian Federation,RUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,68,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,76.17377999,71.31473958,71.08983621,0
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6485.75903,6617.134161,6539.207375,6602.657479,0,0,0,0,0,0
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5049.426631,5167.010353,5078.626342,4942.875483,0,0,0,0,0,0
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.7932713,28.53639836,25.52318261
Russian Federation,RUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5.44E+11,5.92E+11,6.69E+11,5.53E+11,4.86E+11,5.29E+11,5.14E+11,4.72E+11,4.84E+11,4.76E+11
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.582,1.691,1.707,1.75,1.777,1.762,1.621,1.579,1.504,0
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,55083630000,50587560000,69218890000,22031340000,6852970000,32538900000,28557440000,8784850000,31974770000,0
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8150945.72,8150535.44,8150125.16,8149714.88,8149304.6,8151210.3,8153116,8153116,8153116,8153116
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2.05E+12,2.21E+12,2.29E+12,2.06E+12,1.36E+12,1.28E+12,1.57E+12,1.66E+12,1.69E+12,1.48E+12
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.80724541,2.032982739,-2.951273899
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11060,13490,15190,14630,11780,9730,9210,10250,11250,10690
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22130,23560,25170,24910,23420,23460,25230,27980,28260,27550
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.58E+12,1.93E+12,2.18E+12,2.14E+12,1.73E+12,1.43E+12,1.35E+12,1.51E+12,1.65E+12,1.57E+12
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.16E+12,3.37E+12,3.61E+12,3.64E+12,3.43E+12,3.44E+12,3.71E+12,4.11E+12,4.15E+12,4.04E+12
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.26073793,24.55369335,23.27168199,22.39086423,22.14872532,23.09542247,23.60675586,21.91809947,22.75910868,23.98794936
Russian Federation,RUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.505657796,9.159842813,10.73281474,12.18386152,16.08198979,15.86382199,12.44106826,11.43970467,13.00276494,0
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,98,98,98,98,98,98,98,0
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.98003793,20.24407005,20.44181257,20.69024421,20.65595987,20.66363686,20.78564336,20.78765336,20.9079813,20.55989748
Russian Federation,RUS,Income share held by lowest 20%,SI.DST.FRST.20,6.5,6.3,6.4,6.6,6.9,7,7,7.1,0,0
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.41358884,29.10286807,28.19128918,27.93152706,29.79405999,29.17390507,30.67329689,32.55431338,32.27292899,29.98648754
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997924911,3.084173841,0.896021692
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,0
Russian Federation,RUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.34275443,39.15698297,37.64951243,39.07670946,39.19658397,37.06201643,37.563666,41.80039426,39.96850807,38.52354927
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.433043838,3.689240435,3.854042583,4.112992978,4.871514747,5.425147705,4.248996052,3.692518759,3.832115681,4.263449836
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,141.7866096,144.4957561,151.2556334,152.7878864,156.7665611,157.718498,156.187408,157.431312,164.3876311,163.5893357
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1,9.8,9.5,8.9,8.2,7.5,6.9,6.3,5.8,0
Russian Federation,RUS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,194.4982951,203.0938004,189.6202605,182.089517,138.4996916,112.904266,127.7385849,149.6990629,151.4072472,0
Russian Federation,RUS,Net migration,SM.POP.NETM,0,1800600,0,0,0,0,912279,0,0,0
Russian Federation,RUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6103270000,5787730000,6750810000,7776540000,6903390000,6688670000,8235000000,9287270000,10432480000,9914970000
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.729440241,8.744144699,8.762785258,8.78187755,8.798804045,8.813796348,8.823220738,8.822067892,8.817695994,8.7992443
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.077981777,0.168305035,0.212950705,0.217642262,0.192557947,0.170245239,0.106870569,-0.013066892,-0.049568665,-0.209476797
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142960908,143201721,143506995,143819667,144096870,144342397,144496739,144477859,144406261,144104080
Russian Federation,RUS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.7,10.7,10.8,11.2,13.3,13.3,13.2,12.6,12.3,12.1
Russian Federation,RUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.11335754,97.71768951,100.1080017,99.93402863,100.2978516,96.14292908,0,101.9632111,105.225853,0
Russian Federation,RUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,29.14828493,27.23770032,26.5415006,27.15173471,24.47204767,24.26843082,24.48458569,27.51640928,27.57271363,0
Russian Federation,RUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.0762329,101.0206299,99.76957703,97.69432068,99.07290649,99.81439209,102.5824585,104.6788177,104.1736298,0
Russian Federation,RUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.991930008,0.990980029,0.991850019,0.988669991,0.988810003,0.991859972,0.983160019,0.977890015,0.979820013,0
Russian Federation,RUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.82772827,95.60720062,97.68347931,98.81610107,102.1796188,102.396698,103.3848114,103.7631073,103.6027603,0
Russian Federation,RUS,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,90,82.22222222,82.22222222,84.44444444,81.11113333,81.11113333,83.33333333,83.33333333,82.22223333,82.22223333
Russian Federation,RUS,Surface area (sq. km),AG.SRF.TOTL.K2,17098250,17098250,17098250,17098250,17098250,17098250,17098250,17098250,0,0
Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.95420368,13.75467304,12.93349245,13.2553613,10.64209481,9.1831221,10.28840567,11.468773,10.97512393,0
Russian Federation,RUS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,7.611176526,7.616249085,7.616249085,0,0
Russian Federation,RUS,Time required to start a business (days),IC.REG.DURS,0,0,13.2,11.5,10.8,10.1,10.1,10.1,10.1,0
Russian Federation,RUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,7.244949062,7.852773293,8.031245043,14.73326669,24.1750459,25.06155846,17.74776509,19.59078171,17.96566096,22.96413841
Russian Federation,RUS,Urban population growth (annual %),SP.URB.GROW,0.139033013,0.248292323,0.310476221,0.335358551,0.327692644,0.324076821,0.279312254,0.176545374,0.157114979,0.014172463
Saudi Arabia,SAU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,10.7918,10.41,9.7928,9.1756,8.5584,7.9412,7.324,7.097,6.87,0
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.171427783,2.079346435,2.157306454,2.226975025,2.6193879,2.685632112,2.528472506,2.224446294,2.233336374,2.562572276
Saudi Arabia,SAU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,900.1041667,0,0,0,0,883.3333333,0,0,0
Saudi Arabia,SAU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,0,98,0,0,0,99.7,99.4,0,0
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.15525002,16.76390245,16.61716479,17.36316244,17.69171234,17.1603242,16.33476362,15.26878053,0,0
Saudi Arabia,SAU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,0,0,0,24.6,0,0,0,0
Saudi Arabia,SAU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8015.150637,8502.857118,8784.756106,9401.485668,0,0,0,0,0,0
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6301.293308,6871.87117,6394.941937,6905.84344,0,0,0,0,0,0
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,56.04923973,54.2708405,51.9179576,46.87529151,33.32117124,31.14420939,34.85305486,40.03914062,36.04941705,26.3426343
Saudi Arabia,SAU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.871,2.773,2.678,2.589,2.507,2.435,2.373,2.319,2.275,0
Saudi Arabia,SAU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16308280000,12182373333,8864693333,8011786667,8141026667,7452533333,1418843614,4247107441,4562573671,0
Saudi Arabia,SAU,Forest area (sq. km),AG.LND.FRST.K2,9770,9770,9770,9770,9770,9770,9770,9770,9770,9770
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,6.71E+11,7.36E+11,7.47E+11,7.56E+11,6.54E+11,6.45E+11,6.89E+11,7.87E+11,7.93E+11,7.00E+11
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.996846554,5.411444902,2.699254723,3.652481698,4.10640887,1.670624758,-0.741502653,2.434110781,0.331435729,-4.106583412
Saudi Arabia,SAU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20880,24040,25440,25550,23710,21610,19990,21610,22840,21930
Saudi Arabia,SAU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,56940,58220,56920,56940,49900,46590,48040,49210,49440,47790
Saudi Arabia,SAU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.90E+11,7.01E+11,7.64E+11,7.90E+11,7.52E+11,7.01E+11,6.62E+11,7.28E+11,7.83E+11,7.64E+11
Saudi Arabia,SAU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.61E+12,1.70E+12,1.71E+12,1.76E+12,1.58E+12,1.51E+12,1.59E+12,1.66E+12,1.69E+12,1.66E+12
Saudi Arabia,SAU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.97085289,26.54154864,26.46973928,28.75058746,34.17259014,30.9326255,28.85175156,24.07693838,28.77596271,26.39301853
Saudi Arabia,SAU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.590662976,0.661180465,0.712561212,0.590576497,0.787293711,1.304857803,0.734713746,0.543860569,0.648362934,0
Saudi Arabia,SAU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,98,98,98,98,96,98,95,0
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.49428055,29.24094769,30.79109148,33.76517949,37.79896508,30.71783263,29.33193943,26.64762569,27.61034089,24.25974545
Saudi Arabia,SAU,Income share held by lowest 20%,SI.DST.FRST.20,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,63.67636249,62.69115552,59.86247398,57.17583177,45.27245138,43.15746191,45.84756293,49.54066522,47.43127269,41.3646283
Saudi Arabia,SAU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.52937335,4.015515357,-1.216334595,-2.269998044,-16.90852542,-3.046414213,7.565830706,11.50846501,0.486383588,-7.928048783
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,75.133,0
Saudi Arabia,SAU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,73.93567987,73.91475468,72.86266565,68.25765359,57.80886425,50.19866005,51.75154208,54.85391285,52.30559212,43.74177716
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.230053324,7.676602968,8.976127733,10.67791006,13.32567233,9.87273833,10.22384814,9.469201025,7.812684846,8.447598946
